TIMESTAMP,POWER,DATETIME,HOURSTRING,HOUR,MINUTE,POWER_RNN_PRED
20120624 17:00,0.2399356601,20120624,17:00,17,00,0.2561337649822235
20120624 18:00,0.1132238237,20120624,18:00,18,00,0.22588326036930084
20120624 19:00,0.146750656,20120624,19:00,19,00,0.26831746101379395
20120624 20:00,0.163446677,20120624,20:00,20,00,0.2245352566242218
20120624 21:00,0.1989594191,20120624,21:00,21,00,0.35437822341918945
20120624 22:00,0.1500125804,20120624,22:00,22,00,0.23252102732658386
20120624 23:00,0.121976205,20120624,23:00,23,00,0.2630183696746826
20120625 0:00,0.3179522663,20120625,0:00,0,00,0.25343456864356995
20120625 1:00,0.2078645627,20120625,1:00,1,00,0.24677906930446625
20120625 2:00,0.1515941195,20120625,2:00,2,00,0.3095947206020355
20120625 3:00,0.1042108479,20120625,3:00,3,00,0.2095361053943634
20120625 4:00,0.0300492434,20120625,4:00,4,00,0.40015649795532227
20120625 5:00,0.0132813342,20120625,5:00,5,00,0.31736108660697937
20120625 6:00,0.0420455771,20120625,6:00,6,00,0.2794777452945709
20120625 7:00,0.0,20120625,7:00,7,00,0.2695220410823822
20120625 8:00,0.0,20120625,8:00,8,00,0.2529096305370331
20120625 9:00,0.0137935373,20120625,9:00,9,00,0.23189759254455566
20120625 10:00,0.0006200352,20120625,10:00,10,00,0.2512548565864563
20120625 11:00,0.0,20120625,11:00,11,00,0.23963125050067902
20120625 12:00,0.0,20120625,12:00,12,00,0.23427623510360718
20120625 13:00,0.0140631178,20120625,13:00,13,00,0.242326021194458
20120625 14:00,0.0199309874,20120625,14:00,14,00,0.2350027710199356
20120625 15:00,0.0355846303,20120625,15:00,15,00,0.23587745428085327
20120625 16:00,0.017190252,20120625,16:00,16,00,0.23036791384220123
20120625 17:00,0.0647442579,20120625,17:00,17,00,0.23982545733451843
20120625 18:00,0.0429262068,20120625,18:00,18,00,0.22599898278713226
20120625 19:00,0.0401225693,20120625,19:00,19,00,0.24948041141033173
20120625 20:00,0.0238309191,20120625,20:00,20,00,0.22676505148410797
20120625 21:00,0.0153571043,20120625,21:00,21,00,0.2537539601325989
20120625 22:00,0.0253765141,20120625,22:00,22,00,0.24375216662883759
20120625 23:00,0.0529546026,20120625,23:00,23,00,0.2437077909708023
20120626 0:00,0.0375166241,20120626,0:00,0,00,0.23592877388000488
20120626 1:00,0.0261313396,20120626,1:00,1,00,0.23776760697364807
20120626 2:00,0.0070180799,20120626,2:00,2,00,0.23399081826210022
20120626 3:00,0.0,20120626,3:00,3,00,0.2509068548679352
20120626 4:00,0.0027766795,20120626,4:00,4,00,0.24570101499557495
20120626 5:00,0.0051040581,20120626,5:00,5,00,0.24475254118442535
20120626 6:00,0.0,20120626,6:00,6,00,0.23943965137004852
20120626 7:00,0.0022015744,20120626,7:00,7,00,0.237647145986557
20120626 8:00,0.0111606341,20120626,8:00,8,00,0.23678022623062134
20120626 9:00,0.0314151181,20120626,9:00,9,00,0.2374678999185562
20120626 10:00,0.0294741382,20120626,10:00,10,00,0.23266375064849854
20120626 11:00,0.1420329967,20120626,11:00,11,00,0.23475876450538635
20120626 12:00,0.2065436181,20120626,12:00,12,00,0.21258695423603058
20120626 13:00,0.3066298839,20120626,13:00,13,00,0.22655914723873138
20120626 14:00,0.3280795083,20120626,14:00,14,00,0.19379155337810516
20120626 15:00,0.313764782,20120626,15:00,15,00,0.2326239049434662
20120626 16:00,0.3266956616,20120626,16:00,16,00,0.24040861427783966
20120626 17:00,0.3506164408,20120626,17:00,17,00,0.30345529317855835
20120626 18:00,0.3265608713,20120626,18:00,18,00,0.33675867319107056
20120626 19:00,0.3269652421,20120626,19:00,19,00,0.3273014724254608
20120626 20:00,0.3022806513,20120626,20:00,20,00,0.3154049515724182
20120626 21:00,0.3707451206,20120626,21:00,21,00,0.3705882132053375
20120626 22:00,0.3964810754,20120626,22:00,22,00,0.3095669448375702
20120626 23:00,0.3126145717,20120626,23:00,23,00,0.35105180740356445
20120627 0:00,0.2543222745,20120627,0:00,0,00,0.30736419558525085
20120627 1:00,0.1454746415,20120627,1:00,1,00,0.34983259439468384
20120627 2:00,0.1258581647,20120627,2:00,2,00,0.46137768030166626
20120627 3:00,0.0999335035,20120627,3:00,3,00,0.34844791889190674
20120627 4:00,0.0229772474,20120627,4:00,4,00,0.3576592803001404
20120627 5:00,0.0383792818,20120627,5:00,5,00,0.2820899784564972
20120627 6:00,0.0567377161,20120627,6:00,6,00,0.25835052132606506
20120627 7:00,0.0616710399,20120627,7:00,7,00,0.2726641893386841
20120627 8:00,0.167535315,20120627,8:00,8,00,0.2330974042415619
20120627 9:00,0.1507045038,20120627,9:00,9,00,0.21567484736442566
20120627 10:00,0.154370799,20120627,10:00,10,00,0.2435780018568039
20120627 11:00,0.2546727292,20120627,11:00,11,00,0.21354801952838898
20120627 12:00,0.312246145,20120627,12:00,12,00,0.2474079728126526
20120627 13:00,0.51518637,20120627,13:00,13,00,0.248548686504364
20120627 14:00,0.5114122426,20120627,14:00,14,00,0.19441895186901093
20120627 15:00,0.462555264,20120627,15:00,15,00,0.2898164391517639
20120627 16:00,0.4935390532,20120627,16:00,16,00,0.24255496263504028
20120627 17:00,0.5517774343,20120627,17:00,17,00,0.4635928273200989
20120627 18:00,0.4754232414,20120627,18:00,18,00,0.49963563680648804
20120627 19:00,0.086014162,20120627,19:00,19,00,0.4523106813430786
20120627 20:00,0.4471622156,20120627,20:00,20,00,0.5277717709541321
20120627 21:00,0.6317709644,20120627,21:00,21,00,0.36629796028137207
20120627 22:00,0.7335466015,20120627,22:00,22,00,0.6513598561286926
20120627 23:00,0.6911056396,20120627,23:00,23,00,0.15959975123405457
20120628 0:00,0.6925613745,20120628,0:00,0,00,0.3372720777988434
20120628 1:00,0.6677509795,20120628,1:00,1,00,0.4978097677230835
20120628 2:00,0.6834405665,20120628,2:00,2,00,0.6378422379493713
20120628 3:00,0.705465296,20120628,3:00,3,00,0.5918355584144592
20120628 4:00,0.7065256461,20120628,4:00,4,00,0.6071543097496033
20120628 5:00,0.6260468711,20120628,5:00,5,00,0.5820596814155579
20120628 6:00,0.5372290716,20120628,6:00,6,00,0.6042563915252686
20120628 7:00,0.6188041408,20120628,7:00,7,00,0.6168981790542603
20120628 8:00,0.8426728011,20120628,8:00,8,00,0.6137166023254395
20120628 9:00,0.9518349448,20120628,9:00,9,00,0.5620806217193604
20120628 10:00,0.9584486539,20120628,10:00,10,00,0.4552709460258484
20120628 11:00,0.9658441465,20120628,11:00,11,00,0.4344937205314636
20120628 12:00,0.9865389454,20120628,12:00,12,00,0.6045340299606323
20120628 13:00,0.9746055138,20120628,13:00,13,00,0.652367353439331
20120628 14:00,0.9748391503,20120628,14:00,14,00,0.6577897071838379
20120628 15:00,0.9683422594,20120628,15:00,15,00,0.6536841988563538
20120628 16:00,0.9532816937,20120628,16:00,16,00,0.6634408831596375
20120628 17:00,0.9501096294,20120628,17:00,17,00,0.6617176532745361
20120628 18:00,0.7921354373,20120628,18:00,18,00,0.661659836769104
20120628 19:00,0.0350634413,20120628,19:00,19,00,0.6854932904243469
20120628 20:00,0.2138492506,20120628,20:00,20,00,0.7344971895217896
20120628 21:00,0.8414237447,20120628,21:00,21,00,0.6378911733627319
20120628 22:00,0.911433809,20120628,22:00,22,00,0.6845446825027466
20120628 23:00,0.8746450523,20120628,23:00,23,00,0.19991375505924225
20120629 0:00,0.8478128033,20120629,0:00,0,00,0.1534671187400818
20120629 1:00,0.8622084037,20120629,1:00,1,00,0.6255641579627991
20120629 2:00,0.8928597103,20120629,2:00,2,00,0.6620043516159058
20120629 3:00,0.8825527479,20120629,3:00,3,00,0.6523004174232483
20120629 4:00,0.9094568851,20120629,4:00,4,00,0.6438540816307068
20120629 5:00,0.913482621,20120629,5:00,5,00,0.6335570216178894
20120629 6:00,0.9355612667,20120629,6:00,6,00,0.6543962955474854
20120629 7:00,0.9597426405,20120629,7:00,7,00,0.6391686797142029
20120629 8:00,0.9901513245,20120629,8:00,8,00,0.6486590504646301
20120629 9:00,0.9858739801,20120629,9:00,9,00,0.6427162289619446
20120629 10:00,0.9891718486,20120629,10:00,10,00,0.6503331065177917
20120629 11:00,0.9861795047,20120629,11:00,11,00,0.6499444842338562
20120629 12:00,0.967111175,20120629,12:00,12,00,0.661085307598114
20120629 13:00,0.9767801301,20120629,13:00,13,00,0.6620030403137207
20120629 14:00,0.9765644657,20120629,14:00,14,00,0.6594497561454773
20120629 15:00,0.974174185,20120629,15:00,15,00,0.663706362247467
20120629 16:00,0.9785324036,20120629,16:00,16,00,0.6567116379737854
20120629 17:00,0.927105424,20120629,17:00,17,00,0.6585763692855835
20120629 18:00,0.0939308436,20120629,18:00,18,00,0.6678603887557983
20120629 19:00,0.1232342475,20120629,19:00,19,00,0.7376729846000671
20120629 20:00,0.0943531864,20120629,20:00,20,00,0.6289029717445374
20120629 21:00,0.1320225729,20120629,21:00,21,00,0.7413598299026489
20120629 22:00,0.1364796377,20120629,22:00,22,00,0.2308010458946228
20120629 23:00,0.7409960102,20120629,23:00,23,00,0.2628317177295685
20120630 0:00,0.8781495992,20120630,0:00,0,00,0.1564255654811859
20120630 1:00,0.8088853744,20120630,1:00,1,00,0.278644323348999
20120630 2:00,0.752525071,20120630,2:00,2,00,0.15425385534763336
20120630 3:00,0.7370421624,20120630,3:00,3,00,0.5603649616241455
20120630 4:00,0.8512634341,20120630,4:00,4,00,0.6711945533752441
20120630 5:00,0.8702329176,20120630,5:00,5,00,0.634290874004364
20120630 6:00,0.844622767,20120630,6:00,6,00,0.6296819448471069
20120630 7:00,0.9207073793,20120630,7:00,7,00,0.5728008151054382
20120630 8:00,0.8550285755,20120630,8:00,8,00,0.6250953078269958
20120630 9:00,0.8175299234,20120630,9:00,9,00,0.6668257713317871
20120630 10:00,0.6355181338,20120630,10:00,10,00,0.625159740447998
20120630 11:00,0.3535009525,20120630,11:00,11,00,0.6957646608352661
20120630 12:00,0.244428669,20120630,12:00,12,00,0.6944117546081543
20120630 13:00,0.1479907264,20120630,13:00,13,00,0.6934852004051208
20120630 14:00,0.1690629381,20120630,14:00,14,00,0.6835768818855286
20120630 15:00,0.1962456418,20120630,15:00,15,00,0.3964536786079407
20120630 16:00,0.2035422882,20120630,16:00,16,00,0.3344588279724121
20120630 17:00,0.398260307,20120630,17:00,17,00,0.24919424951076508
20120630 18:00,0.6891287157,20120630,18:00,18,00,0.21576979756355286
20120630 19:00,0.8145735236,20120630,19:00,19,00,0.22230035066604614
20120630 20:00,0.8020020848,20120630,20:00,20,00,0.20259833335876465
20120630 21:00,0.5938499694,20120630,21:00,21,00,0.2514060437679291
20120630 22:00,0.7131123971,20120630,22:00,22,00,0.5856234431266785
20120630 23:00,0.4593023256,20120630,23:00,23,00,0.6078119874000549
20120701 0:00,0.3595844865,20120701,0:00,0,00,0.7147930860519409
20120701 1:00,0.399284713,20120701,1:00,1,00,0.4415607154369354
20120701 2:00,0.4810305165,20120701,2:00,2,00,0.6774803400039673
20120701 3:00,0.5563782754,20120701,3:00,3,00,0.4852901101112366
20120701 4:00,0.5810808382,20120701,4:00,4,00,0.32289770245552063
20120701 5:00,0.6779411236,20120701,5:00,5,00,0.33919084072113037
20120701 6:00,0.6112918299,20120701,6:00,6,00,0.37544822692871094
20120701 7:00,0.6264332698,20120701,7:00,7,00,0.5371668338775635
20120701 8:00,0.6758204234,20120701,8:00,8,00,0.4509536623954773
20120701 9:00,0.7978775026,20120701,9:00,9,00,0.6127927303314209
20120701 10:00,0.9228460515,20120701,10:00,10,00,0.518286406993866
20120701 11:00,0.9050896805,20120701,11:00,11,00,0.5177768468856812
20120701 12:00,0.8753190036,20120701,12:00,12,00,0.5467516183853149
20120701 13:00,0.8067197441,20120701,13:00,13,00,0.5909793972969055
20120701 14:00,0.6829732936,20120701,14:00,14,00,0.6714686155319214
20120701 15:00,0.6911595557,20120701,15:00,15,00,0.6806623339653015
20120701 16:00,0.6116782287,20120701,16:00,16,00,0.6664271950721741
20120701 17:00,0.6907192409,20120701,17:00,17,00,0.6839528679847717
20120701 18:00,0.6573451709,20120701,18:00,18,00,0.5606012940406799
20120701 19:00,0.3514431545,20120701,19:00,19,00,0.6437203288078308
20120701 20:00,0.3848351964,20120701,20:00,20,00,0.5858454704284668
20120701 21:00,0.4505948744,20120701,21:00,21,00,0.5640456080436707
20120701 22:00,0.2587883254,20120701,22:00,22,00,0.6792767643928528
20120701 23:00,0.1529060781,20120701,23:00,23,00,0.3979620635509491
20120702 0:00,0.095656159,20120702,0:00,0,00,0.33467477560043335
20120702 1:00,0.0463139355,20120702,1:00,1,00,0.5484117269515991
20120702 2:00,0.0449660329,20120702,2:00,2,00,0.36080920696258545
20120702 3:00,0.0158782934,20120702,3:00,3,00,0.2807154357433319
20120702 4:00,0.0123917185,20120702,4:00,4,00,0.27174198627471924
20120702 5:00,0.017693469,20120702,5:00,5,00,0.24294909834861755
20120702 6:00,0.0062362963,20120702,6:00,6,00,0.24916881322860718
20120702 7:00,0.0102800043,20120702,7:00,7,00,0.24168196320533752
20120702 8:00,0.0142248661,20120702,8:00,8,00,0.23636429011821747
20120702 9:00,0.0157165451,20120702,9:00,9,00,0.24116209149360657
20120702 10:00,0.0244060242,20120702,10:00,10,00,0.23629818856716156
20120702 11:00,0.011133676,20120702,11:00,11,00,0.2352641373872757
20120702 12:00,0.0073685346,20120702,12:00,12,00,0.24033014476299286
20120702 13:00,0.0057600374,20120702,13:00,13,00,0.23718884587287903
20120702 14:00,0.0066766112,20120702,14:00,14,00,0.24360527098178864
20120702 15:00,0.000512203,20120702,15:00,15,00,0.23918314278125763
20120702 16:00,0.0,20120702,16:00,16,00,0.2396233230829239
20120702 17:00,0.0,20120702,17:00,17,00,0.23792797327041626
20120702 18:00,0.0,20120702,18:00,18,00,0.2397432178258896
20120702 19:00,0.0,20120702,19:00,19,00,0.23770742118358612
20120702 20:00,0.0,20120702,20:00,20,00,0.23753118515014648
20120702 21:00,0.0,20120702,21:00,21,00,0.23753118515014648
20120702 22:00,0.0,20120702,22:00,22,00,0.23753118515014648
20120702 23:00,0.0,20120702,23:00,23,00,0.23753118515014648
20120703 0:00,0.0,20120703,0:00,0,00,0.23753118515014648
20120703 1:00,0.0056701772,20120703,1:00,1,00,0.23753118515014648
20120703 2:00,0.0047625894,20120703,2:00,2,00,0.23642146587371826
20120703 3:00,0.0319273211,20120703,3:00,3,00,0.23749856650829315
20120703 4:00,0.0519032386,20120703,4:00,4,00,0.23075155913829803
20120703 5:00,0.0667211818,20120703,5:00,5,00,0.23336832225322723
20120703 6:00,0.0839653499,20120703,6:00,6,00,0.22676008939743042
20120703 7:00,0.0819434959,20120703,7:00,7,00,0.23027119040489197
20120703 8:00,0.1651360483,20120703,8:00,8,00,0.23727190494537354
20120703 9:00,0.2278045361,20120703,9:00,9,00,0.22250550985336304
20120703 10:00,0.1853366162,20120703,10:00,10,00,0.2342560738325119
20120703 11:00,0.0494859998,20120703,11:00,11,00,0.2281380593776703
20120703 12:00,0.0084198986,20120703,12:00,12,00,0.2680462598800659
20120703 13:00,0.0661999928,20120703,13:00,13,00,0.30422505736351013
20120703 14:00,0.0834531469,20120703,14:00,14,00,0.3130970299243927
20120703 15:00,0.0140092017,20120703,15:00,15,00,0.25065430998802185
20120703 16:00,0.0088422415,20120703,16:00,16,00,0.2345959097146988
20120703 17:00,0.0178911614,20120703,17:00,17,00,0.2406425178050995
20120703 18:00,0.0,20120703,18:00,18,00,0.2682729959487915
20120703 19:00,0.0,20120703,19:00,19,00,0.24323482811450958
20120703 20:00,0.0,20120703,20:00,20,00,0.2361246645450592
20120703 21:00,0.0,20120703,21:00,21,00,0.2440585494041443
20120703 22:00,0.0,20120703,22:00,22,00,0.23753118515014648
20120703 23:00,0.0,20120703,23:00,23,00,0.23753118515014648
20120704 0:00,0.0,20120704,0:00,0,00,0.23753118515014648
20120704 1:00,0.0,20120704,1:00,1,00,0.23753118515014648
20120704 2:00,0.0,20120704,2:00,2,00,0.23753118515014648
20120704 3:00,0.0,20120704,3:00,3,00,0.23753118515014648
20120704 4:00,0.0,20120704,4:00,4,00,0.23753118515014648
20120704 5:00,0.0,20120704,5:00,5,00,0.23753118515014648
20120704 6:00,0.0,20120704,6:00,6,00,0.23753118515014648
20120704 7:00,0.0,20120704,7:00,7,00,0.23753118515014648
20120704 8:00,0.0,20120704,8:00,8,00,0.23753118515014648
20120704 9:00,0.0,20120704,9:00,9,00,0.23753118515014648
20120704 10:00,0.0003774127,20120704,10:00,10,00,0.23753118515014648
20120704 11:00,0.0034236728,20120704,11:00,11,00,0.2374570667743683
20120704 12:00,0.0,20120704,12:00,12,00,0.2369198501110077
20120704 13:00,0.0650138385,20120704,13:00,13,00,0.23798123002052307
20120704 14:00,0.0294112361,20120704,14:00,14,00,0.22460100054740906
20120704 15:00,0.0187628051,20120704,15:00,15,00,0.24395522475242615
20120704 16:00,0.000997448,20120704,16:00,16,00,0.22373592853546143
20120704 17:00,0.0008806297,20120704,17:00,17,00,0.25896963477134705
20120704 18:00,0.0041964703,20120704,18:00,18,00,0.24332712590694427
20120704 19:00,0.0,20120704,19:00,19,00,0.24341681599617004
20120704 20:00,0.0,20120704,20:00,20,00,0.23832394182682037
20120704 21:00,0.0,20120704,21:00,21,00,0.23678961396217346
20120704 22:00,0.0,20120704,22:00,22,00,0.2389928698539734
20120704 23:00,0.0,20120704,23:00,23,00,0.23753118515014648
20120705 0:00,0.0,20120705,0:00,0,00,0.23753118515014648
20120705 1:00,0.0061823802,20120705,1:00,1,00,0.23753118515014648
20120705 2:00,0.0150156357,20120705,2:00,2,00,0.2363216131925583
20120705 3:00,0.0878832537,20120705,3:00,3,00,0.23557883501052856
20120705 4:00,0.0858793717,20120705,4:00,4,00,0.22194255888462067
20120705 5:00,0.0090399339,20120705,5:00,5,00,0.2337031066417694
20120705 6:00,0.0201825959,20120705,6:00,6,00,0.23300281167030334
20120705 7:00,0.0472754394,20120705,7:00,7,00,0.24565273523330688
20120705 8:00,0.0447144244,20120705,8:00,8,00,0.267549991607666
20120705 9:00,0.0704593652,20120705,9:00,9,00,0.234488844871521
20120705 10:00,0.0726249955,20120705,10:00,10,00,0.22641542553901672
20120705 11:00,0.1564735272,20120705,11:00,11,00,0.24111877381801605
20120705 12:00,0.5033338126,20120705,12:00,12,00,0.21807992458343506
20120705 13:00,0.7149006146,20120705,13:00,13,00,0.1864200383424759
20120705 14:00,0.7407893318,20120705,14:00,14,00,0.19287583231925964
20120705 15:00,0.6803763344,20120705,15:00,15,00,0.17421911656856537
20120705 16:00,0.8273785989,20120705,16:00,16,00,0.35367822647094727
20120705 17:00,0.9412044858,20120705,17:00,17,00,0.5528467893600464
20120705 18:00,0.9712896733,20120705,18:00,18,00,0.6236521005630493
20120705 19:00,0.9670752309,20120705,19:00,19,00,0.5196428298950195
20120705 20:00,0.9701125049,20120705,20:00,20,00,0.6020085215568542
20120705 21:00,0.9745515977,20120705,21:00,21,00,0.648638904094696
20120705 22:00,0.9678030984,20120705,22:00,22,00,0.6591112613677979
20120705 23:00,0.9474946982,20120705,23:00,23,00,0.6589559316635132
20120706 0:00,0.9019895043,20120706,0:00,0,00,0.6613525748252869
20120706 1:00,0.8083102692,20120706,1:00,1,00,0.668578028678894
20120706 2:00,0.7219546386,20120706,2:00,2,00,0.6788374185562134
20120706 3:00,0.5443909277,20120706,3:00,3,00,0.682475745677948
20120706 4:00,0.2514197908,20120706,4:00,4,00,0.6990218758583069
20120706 5:00,0.1369379246,20120706,5:00,5,00,0.6983648538589478
20120706 6:00,0.0739090974,20120706,6:00,6,00,0.6706509590148926
20120706 7:00,0.0569443945,20120706,7:00,7,00,0.650372326374054
20120706 8:00,0.0616979979,20120706,8:00,8,00,0.3514755964279175
20120706 9:00,0.0958987815,20120706,9:00,9,00,0.2783600091934204
20120706 10:00,0.255050142,20120706,10:00,10,00,0.24277015030384064
20120706 11:00,0.633118867,20120706,11:00,11,00,0.2115088254213333
20120706 12:00,0.8571133317,20120706,12:00,12,00,0.17632006108760834
20120706 13:00,0.9643973976,20120706,13:00,13,00,0.18048639595508575
20120706 14:00,0.9928740879,20120706,14:00,14,00,0.17474646866321564
20120706 15:00,0.9983196147,20120706,15:00,15,00,0.43790340423583984
20120706 16:00,0.9934581791,20120706,16:00,16,00,0.6098859310150146
20120706 17:00,0.9962079005,20120706,17:00,17,00,0.6519498825073242
20120706 18:00,0.9998472377,20120706,18:00,18,00,0.6581942439079285
20120706 19:00,0.990915136,20120706,19:00,19,00,0.6603922843933105
20120706 20:00,0.997492901,20120706,20:00,20,00,0.6604909300804138
20120706 21:00,0.9591405773,20120706,21:00,21,00,0.6582564115524292
20120706 22:00,0.8612379138,20120706,22:00,22,00,0.667928159236908
20120706 23:00,0.7480949642,20120706,23:00,23,00,0.6746740937232971
20120707 0:00,0.4203928687,20120707,0:00,0,00,0.6872670650482178
20120707 1:00,0.172585457,20120707,1:00,1,00,0.7166332602500916
20120707 2:00,0.2196991481,20120707,2:00,2,00,0.70107102394104
20120707 3:00,0.3391143381,20120707,3:00,3,00,0.6915470361709595
20120707 4:00,0.1987617268,20120707,4:00,4,00,0.5391283631324768
20120707 5:00,0.1723158765,20120707,5:00,5,00,0.2841050326824188
20120707 6:00,0.1904945904,20120707,6:00,6,00,0.23591777682304382
20120707 7:00,0.1459239423,20120707,7:00,7,00,0.42025673389434814
20120707 8:00,0.0959257395,20120707,8:00,8,00,0.29589682817459106
20120707 9:00,0.2258905144,20120707,9:00,9,00,0.26685744524002075
20120707 10:00,0.4298192013,20120707,10:00,10,00,0.25566551089286804
20120707 11:00,0.6787318932,20120707,11:00,11,00,0.23890253901481628
20120707 12:00,0.8042036591,20120707,12:00,12,00,0.17779763042926788
20120707 13:00,0.7949570468,20120707,13:00,13,00,0.2031477391719818
20120707 14:00,0.861327774,20120707,14:00,14,00,0.2861679494380951
20120707 15:00,0.9076057654,20120707,15:00,15,00,0.502487301826477
20120707 16:00,0.6203407498,20120707,16:00,16,00,0.6327807903289795
20120707 17:00,0.4588080946,20120707,17:00,17,00,0.6666222810745239
20120707 18:00,0.5682218468,20120707,18:00,18,00,0.6509561538696289
20120707 19:00,0.6273228856,20120707,19:00,19,00,0.6979951858520508
20120707 20:00,0.6864688545,20120707,20:00,20,00,0.6330921649932861
20120707 21:00,0.7200585888,20120707,21:00,21,00,0.35400959849357605
20120707 22:00,0.8480374537,20120707,22:00,22,00,0.4867737889289856
20120707 23:00,0.813764782,20120707,23:00,23,00,0.49733781814575195
20120708 0:00,0.6930016894,20120708,0:00,0,00,0.6011044383049011
20120708 1:00,0.4964055929,20120708,1:00,1,00,0.5757887363433838
20120708 2:00,0.2188185184,20120708,2:00,2,00,0.683767557144165
20120708 3:00,0.3153732792,20120708,3:00,3,00,0.7031720876693726
20120708 4:00,0.3314133209,20120708,4:00,4,00,0.6305515170097351
20120708 5:00,0.2456507674,20120708,5:00,5,00,0.6327512860298157
20120708 6:00,0.2098864167,20120708,6:00,6,00,0.2599841356277466
20120708 7:00,0.0897433593,20120708,7:00,7,00,0.31579965353012085
20120708 8:00,0.2288289422,20120708,8:00,8,00,0.42037421464920044
20120708 9:00,0.3108353402,20120708,9:00,9,00,0.2639184892177582
20120708 10:00,0.4082437727,20120708,10:00,10,00,0.3291701674461365
20120708 11:00,0.4192157004,20120708,11:00,11,00,0.19313569366931915
20120708 12:00,0.4156662234,20120708,12:00,12,00,0.25305771827697754
20120708 13:00,0.5656248877,20120708,13:00,13,00,0.27562350034713745
20120708 14:00,0.9132849287,20120708,14:00,14,00,0.33809417486190796
20120708 15:00,0.8600787175,20120708,15:00,15,00,0.32858818769454956
20120708 16:00,0.8376226591,20120708,16:00,16,00,0.38861531019210815
20120708 17:00,0.7552927645,20120708,17:00,17,00,0.29583030939102173
20120708 18:00,0.6367761763,20120708,18:00,18,00,0.6803245544433594
20120708 19:00,0.5538172603,20120708,19:00,19,00,0.672678530216217
20120708 20:00,0.2263667733,20120708,20:00,20,00,0.6777232885360718
20120708 21:00,0.4211476942,20120708,21:00,21,00,0.7027819156646729
20120708 22:00,0.3359512598,20120708,22:00,22,00,0.5047032833099365
20120708 23:00,0.3039700226,20120708,23:00,23,00,0.6885679364204407
20120709 0:00,0.0917831854,20120709,0:00,0,00,0.2171354442834854
20120709 1:00,0.0247115488,20120709,1:00,1,00,0.5193634629249573
20120709 2:00,0.0,20120709,2:00,2,00,0.3487711250782013
20120709 3:00,0.046071313,20120709,3:00,3,00,0.4482569992542267
20120709 4:00,0.1172136156,20120709,4:00,4,00,0.26042723655700684
20120709 5:00,0.1954458862,20120709,5:00,5,00,0.23171330988407135
20120709 6:00,0.3022087632,20120709,6:00,6,00,0.20950289070606232
20120709 7:00,0.3034488336,20120709,7:00,7,00,0.2024434506893158
20120709 8:00,0.2881815894,20120709,8:00,8,00,0.2273944914340973
20120709 9:00,0.2237967722,20120709,9:00,9,00,0.23500017821788788
20120709 10:00,0.2468998239,20120709,10:00,10,00,0.3331097662448883
20120709 11:00,0.3200100643,20120709,11:00,11,00,0.3124772906303406
20120709 12:00,0.2169943568,20120709,12:00,12,00,0.32851219177246094
20120709 13:00,0.0891053521,20120709,13:00,13,00,0.3021506667137146
20120709 14:00,0.0808472018,20120709,14:00,14,00,0.2825690805912018
20120709 15:00,0.3897505481,20120709,15:00,15,00,0.37392476201057434
20120709 16:00,0.2367366378,20120709,16:00,16,00,0.26206159591674805
20120709 17:00,0.1729718558,20120709,17:00,17,00,0.2983112037181854
20120709 18:00,0.3281334244,20120709,18:00,18,00,0.19041430950164795
20120709 19:00,0.3079328565,20120709,19:00,19,00,0.4176764190196991
20120709 20:00,0.4403957442,20120709,20:00,20,00,0.3436243236064911
20120709 21:00,0.4418604651,20120709,21:00,21,00,0.19385884702205658
20120709 22:00,0.6070324575,20120709,22:00,22,00,0.36824169754981995
20120709 23:00,0.6425631717,20120709,23:00,23,00,0.2246302366256714
20120710 0:00,0.6111031235,20120710,0:00,0,00,0.4417782425880432
20120710 1:00,0.5246486467,20120710,1:00,1,00,0.3290894329547882
20120710 2:00,0.4812102369,20120710,2:00,2,00,0.5494392514228821
20120710 3:00,0.482288559,20120710,3:00,3,00,0.5889549851417542
20120710 4:00,0.524289206,20120710,4:00,4,00,0.593765139579773
20120710 5:00,0.5385320441,20120710,5:00,5,00,0.5055388808250427
20120710 6:00,0.5819434959,20120710,6:00,6,00,0.4565645456314087
20120710 7:00,0.5384331979,20120710,7:00,7,00,0.413627564907074
20120710 8:00,0.5641062507,20120710,8:00,8,00,0.5020532608032227
20120710 9:00,0.4805183135,20120710,9:00,9,00,0.45370185375213623
20120710 10:00,0.5986125589,20120710,10:00,10,00,0.5858478546142578
20120710 11:00,0.7509255598,20120710,11:00,11,00,0.4275612235069275
20120710 12:00,0.4514665181,20120710,12:00,12,00,0.5474486351013184
20120710 13:00,0.5036213652,20120710,13:00,13,00,0.49897706508636475
20120710 14:00,0.5672423709,20120710,14:00,14,00,0.365742564201355
20120710 15:00,0.3936504799,20120710,15:00,15,00,0.6925462484359741
20120710 16:00,0.2958646346,20120710,16:00,16,00,0.46039724349975586
20120710 17:00,0.27021854,20120710,17:00,17,00,0.42125585675239563
20120710 18:00,0.2915603321,20120710,18:00,18,00,0.609009861946106
20120710 19:00,0.2626882571,20120710,19:00,19,00,0.4338039755821228
20120710 20:00,0.2683404622,20120710,20:00,20,00,0.3396187424659729
20120710 21:00,0.1172495597,20120710,21:00,21,00,0.28625062108039856
20120710 22:00,0.1792351102,20120710,22:00,22,00,0.3730950653553009
20120710 23:00,0.1520793645,20120710,23:00,23,00,0.26858434081077576
20120711 0:00,0.245974264,20120711,0:00,0,00,0.4062540531158447
